Label,Link,Brand,Price,Rank,Ingredients,Age,Combinations,Dry,FULL,LIGTH,MEDIUM,NATURAL,NORMAL,OILY,Sensitive
Serum,https://www.lookfantastic.com/foreo-serum-serum-serum-micro-capsule-youth-preserve/12287761.html,FOREO 'Serum Serum Serum' Micro-Capsule Youth Preserve,94,4.8,"Aqua/Water/Eau, Glycerin, Propanediol, Cyclopentasiloxane, Diglycerin, Xylitol, Pentylene Glycol, Butylene Glycol, Peg/Ppg-17/6 Copolymer, Glyceryl Polymethacrylate, Glycereth-26, Peg/Ppg-14/7 Dimethyl Ether,?˜ Squalane, Hyaluronic Acid,?˜ Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid,?˜ Betaine, Octyldodeceth-16, Glyceryl Glucoside, Propylene Glycol, Caprylyl Glycol, Carbomer, Triethanolamine, Acacia Senegal Gum, Gelatin, Panthenol, Xanthan Gum, Trehalose, Urea, Ethylhexylglycerin, Adenosine, 1,2-Hexanediol, Sodium Pca, Serine, Glucose, Algin, Disodium Phosphate, Glyceryl Polyacrylate, Pullulan, Hydrolyzed Glycosaminoglycans, Potassium Phosphate, Red 4 (Ci 14700), Benzyl Glycol, Raspberry Keton.",20,0,1,0,1,1,0,1,1,0
Serum,https://www.lookfantastic.com/aveda-hand-relief-night-renewal-serum-30ml/11032875.html,Aveda Hand Relief Night Renewal Serum 30ml,25,5,"Water\Aqua\Eau , Heptyl Undecylenate , Propanediol , Theobroma Grandiflorum Seed Butter , Glycerin , Carapa Guaianensis Seed Oil , Dimethicone , Caprylic/Capric Triglyceride , Limnanthes Alba (Meadowfoam) Seed Oil , Ricinus Communis (Castor) Seed Oil , Hydrogenated Lecithin , Polyglyceryl-10 Pentastearate , Oryza Sativa (Rice) Bran Oil , Glycyrrhiza Glabra (Licorice) Root Extract , Molasses Extract\Saccharum Officinarum\Extrait De M??lasse , Chlorella Vulgaris Extract , Sodium Hyaluronate , Elaeis Guineensis (Palm) Oil , Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables , Salicylic Acid , Caffeine , Glyceryl Stearate , Sorbitol , Cetyl Alcohol , Tocopherol , Tocopheryl Linoleate/Oleate , Linoleic Acid , Peg-100 Stearate , Lauroyl Lysine , Acetyl Hexapeptide-8 , Stearic Acid , Arginine , Sodium Pca , Aminopropyl Ascorbyl Phosphate , Behenyl Alcohol , Sodium Stearoyl Lactylate , Xanthan Gum , Caprylyl Glycol , Fragrance (Parfum) , Linalool , Citral , Limonene , Sodium Citrate , Phenoxyethanol",20,0,1,0,1,0,1,0,0,1
Serum,https://www.lookfantastic.com/sukin-hydration-biomarine-facial-serum-30ml/12552300.html,Sukin Hydration Biomarine Facial Serum 30ml,23,4.2,"Water (Aqua), Glycerin, Hydroxyethylcellulose, Saccharide Isomerate (Maize Complex), Sodium Hyaluronate, Ascophyllum Nodosum Extract (Kelp), Tocopherol (Vitamin E), Coco-Caprylate, Cetearyl Olivate, Sorbitan Olivate, Fragrance (Parfum), Citric Acid, Sodium Citrate, Ethylhexylglycerin, Phenoxyethanol, Benzyl Alcohol, Limonene, Citral, Linalool.",20,1,0,1,0,1,0,1,1,0
Serum,https://www.lookfantastic.com/dermalogica-multivitamin-power-serum-22ml/10804759.html,Dermalogica Multivitamin Power Serum (22ml),36,4.4,"Cyclopentasiloxane, Helianthus Annuus (Sunflower) Seed Oil, Tricaprylin, Tribehenin, Ascorbyl Glucoside, Glyceryl Dibehenate, Boron Nitride, Nylon-12, Silica, Magnesium Ascorbyl Phosphate, Palmitoyl Hexapeptide-14, Hydrogenated Phosphatidyl Choline, Citrus Grandis (grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Hydrogenated Soybean Oil, Cera Alba, Tocopherol, Retinyl Palmitate, Linoleic Acid, Beta-Sitosterol, Stearoxymethicone/Dimethicone Copolymer, Hydroxypinacolone Retinoate, Dimethyl Isosorbide, Dimethicone, Polysilicone-11, Glyceryl Stearate, Tocopheryl Acetate, Glycerine, Caprylic/Capric Triglyceride, Lechtin, Butylene Glycol, Ethoxydiglycol, Water, Limonene.",20,1,0,1,0,1,0,0,1,0
Serum,https://www.lookfantastic.com/sarah-chapman-skinesis-skin-tone-perfecting-booster-30ml/10448979.html,Sarah Chapman Skinesis Skin Tone Perfecting Booster (30ml),40,4.7,"Aqua (Water), Glycerin, Cyclopentasiloxane, PEG-8 Dimethicone, Sodium Ascorbyl Phosphate, Cyclohexasiloxane, Ergothioneine, Dimethicone, Polysorbate 20, Xanthan Gum, Phenoxyethanol, Caprylyl Glycol, Palmaria Palmata Extract, Ethylhexylglycerin, Hexylene Glycol, Arctostaphylos Uva Ursi Leaf Extract, Allantoin, Arbutin, Alcohol, Rosa Damascena Flower Oil, Malva Sylvestris (Mallow) Extract, Mentha Piperita (Peppermint) Leaf Extract, Primula Veris Extract, Alchemilla Vulgaris Extract, Veronica Officinalis Extract, Melissa Officinalis Leaf Extract, Achillea Millefolium Extract, Citronellol, Geraniol.",15,1,1,0,1,0,1,1,0,1
Serum,https://www.lookfantastic.com/decleor-hydra-floral-white-petal-skin-perfecting-concentrate/11423420.html,DECL??OR Hydra Floral White Petal Skin Perfecting Concentrate 30ml,32,4.3,"Rosa Damascena Flower Water, Aqua/Water, Alcohol Denat., Propanediol, Glycerin, 3-O-Ethyl Ascorbic Acid, Arginine, Citric Acid, Ppg-26-Buteth-26, Sodium Citrate, Sodium Hyaluronate, Salicylic Acid, Peg-40 Hydrogenated Castor Oil, Xanthan Gum, Maltodextrin, Limonene, Citrus Aurantium Dulcis (Orange) Peel Oil, Moringa Oleifera Seed Extract, Sucrose Dilaurate, Citrus Aurantium Amara Flower Oil / Bitter Orange Flower Oil, Sodium Cocoyl Glutamate, Linalool, Pisum Sativum Extract / Pea Extract, Citronellol, Geraniol, Parfum / Fragrance.",15,1,0,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/darphin-dark-circle-relief-and-de-puffing-eye-serum-15ml/10362571.html,Darphin Dark Circle Relief and De-Puffing Eye Serum 15ml,61,3.9,"Water\Aqua\Eau, Dimethicone, Isododecane,?˜ Cyclopentasiloxane, Polysilicone-11, Butylene Glycol,?˜ Ascorbyl Glucoside, Peg-10 Dimethicone, Trametes Versicolor Extract, Sodium Rna, Curcuma Longa (Turmeric) Root Extract,?˜ Saccharomyces Lysate Extract, Gentiana Lutea (Gentian) Root Extract, Betula Alba (Birch) Bark Extract, Oryza Sativa (Rice) Bran Extract, Citrus Grandis (Grapefruit) Peel Extract,?˜ Salicylic Acid, Dimethoxytolyl Propylresorcinol, Triticum Vulgare (Wheat) Germ Extract, Scutellaria Baicalensis Root Extract, Hordeum Vulgare (Barley) Extract\Extrait D'orge,?˜ Cucumis Sativus (Cucumber) Fruit Extract, Hydrolyzed Rice Bran Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer,?˜ Morus Bombycis (Mulberry) Root Extract, Cholesterol, Caffeine [] Yeast Extract\Faex\Extrait De Levure, Glycyrrhetinic Acid,?˜ Polysorbate 20, Isohexadecane, Propylene Glycol Dicaprate,?˜ Helianthus Annuus (Sunflower) Seedcake, Polysorbate 80, Peg-6,?˜ Sodium Hyaluronate, Tromethamine, Di-C12-18 Alkyl Dimonium Chloride, Acetyl Glucosamine, Squalane, Tocopheryl Acetate,?˜ Sodium Sulfite, Sodium Metabisulfite, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Fragrance (Parfum),?˜ Caprylyl Glycol, Hexylene Glycol, Sodium Hydroxide,?˜ Disodium Edta, Phenoxyethanol, Potassium Sorbate, Alphaisomethyl Ionone, Linalool, Citral, Limonene, Yellow 6 (Ci15985), Yellow 5 (Ci 19140).",15,0,1,1,1,1,0,0,1,0
Serum,https://www.lookfantastic.com/zelens-youth-concentrate-supreme-age-defying-serum-30ml/11097958.html,Zelens Youth Concentrate Supreme Age-Defying Serum (30ml),42,4.1,"Water (Aqua), Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Methylsilanol Mannuronate, Phytosteryl Canola Glycerides, Ethylhesyldodecanol, Glycerin, Methylepropanediol, Phenoxyethanol, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Glucoside, Glycine Soja (Soybean) Oil, Fragrance (Parfum), Sodium Hyaluronate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Tocopherol, Ethylhexylglycerin, Disodium EDTA, Triethanolamine, Teprenone, Xantham Gum, Carbomer, Retinol, Geranylgeranylisopropanol, Hyaluronic Acid, Silanetriol, Citric Acid, Hydrolyzed Soy Protein, Sorbic Acid, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Palmitoyl Tripeptide-5, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoracetate, Magnesium Chloride, L-Glutamylamideothyl Imidazole, Linalool, Gryceryl Caprylate, Hydrolyzed Yeast Protein, Sodium Benzoate.",25,1,1,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/darphin-hydraskin-serum-30ml/10363058.html,Darphin Hydraskin Serum 30ml,56,4,"Water\Aqua\Eau, Propanediol, Glycerin, Butylene, Glycol Methyl Gluceth-20, Peg-40, Hydrogenated Castor Oil, Imperata Cylindrica Root Extract, Punica Granatum (Pomegranate) Extract, Malachite Extract, Sodium Hyaluronate, Tocopherol Ethylhexylglycerin, Hyaluronic Acid, Trehalose, Caprylyl Glycol, Sodium Pca, Sodium Polyacrylate, 1,2-Hexanediol, Polyquaternium-51, Urea, Carbomer, Sodium Carbomer, Fragrance (Parfum), Butylphenyl, Methylpropional, Hydroxyisohexyl 3-Cyclohexene, Carboxaldehyde, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Limonene, Linalool, Hydroxycitronellal, Tetrasodium Edta, Phenoxyethanol, Chlorphenesin, Potassium Sorbate, Blue 1 (Ci 42090).",30,1,0,1,0,0,0,1,0,0
Serum,https://www.lookfantastic.com/l-oreal-paris-revitalift-filler-hyaluronic-acid-replumping-serum-16ml/11205949.html,L'Or??al Paris Revitalift Filler + Hyaluronic Acid Replumping Serum 16ml,49,4.4,"Aqua / Water, Glycerin, Alcohol Denat, Dimethicon,?˜ Butylene Glycol, Dipropylene Glycol, Silica [Nano] / Silica, Sodium Hyaluronate, Alpinia Galanga Leaf Extract, Carbomer, Methylsilanol/Silicate Crosspolymer, Sodium Hydroxide, Ammonium Polyacryldimethyltauramide / Ammonium Polyacryloyldimethyl Taurate, Dipotassium Glycyrrhizate, Disodium Edta, Capryloyl Salicylic Acid, Ci 77891 / Titanium Dioxide, Mica, Linalool, Citronellol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.",30,0,1,0,1,1,0,1,1,0
Serum,https://www.lookfantastic.com/elizabeth-arden-prevage-advanced-daily-serum/10664989.html,Elizabeth Arden Prevage Advanced Daily Serum,25,4.5,"Water/Aqua/Eau, Cyclopentasiloxane, Butylene Glycol, Pentylene Glycol, Dimethicone, Methyl Trimethicone, Isododecane, Dipropylene Glycol, Glycerin, Peg-75, Polysilicone-11, Panthenyl Triacetate, Caprylyl Methicone, Propylene Glycol, Hydroxydecyl Ubiquinoyl Dipalmitoyl Glycerate, Glycereth-26, Peg-10 Dimethicone, Ergothioneine, Chondrus Crispus Extract, Sodium Hyaluronate, Retinyl Linoleate, Tocopheryl Acetate, Glycine Soja (Soybean) Oil, Caprylyl Glycol, Coco-Caprylate/Caprate, Isohexadecane, Ppg-2 Isoceteth-20 Acetate, Urea, Acetyl Farnesylcysteine, Hydrogenated Lecithin, Lecithin, Lysophosphatidic Acid, Naringenin, Methylsilanol Hydroxyproline Aspartate, Palmitoyl Hexapeptide-19, Quercus Suber Bark Extract, Caprooyl Tetrapeptide-3, Oligopeptide-68, Acrylamide/Sodium Acryloyldimethyl Taurate Copolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Decyl Glucoside, Lysolecithin, Polysorbate 20, Polysorbate 80, Sodium Oleate, Polyimide-1, Dextran, Hexylene Glycol, Disodium Edta, Salicylic Acid, Mica, Tin Oxide, Aminopropyl Dimethicone, Parfum/Fragrance, Alpha-Isomethyl Ionone, Linalool, Benzophenone-4, Ethylparaben, Methylparaben, Phenoxyethanol, Potassium Sorbate, Propylparaben, Sodium Dehydroacetate, Sodium Methylparaben, Red 4 (Ci 14700), Titanium Dioxide (Ci 77891), Yellow 5 (Ci 19140).",30,0,1,0,1,0,1,0,0,1
Serum,https://www.lookfantastic.com/l-oreal-paris-age-perfect-nutrition-intense-supreme-repairing-serum/11850172.html,L'Or??al Paris Age Perfect Nutrition Intense Supreme Repairing Serum,46,4.4,"Aqua / Water, Glycerin, Alcohol Denat., Cyclohexasiloxane, Hydrolyzed Soy Protein, Isohexadecane, Jasminum Officinale?˜Extract / Jasmine Flower Extract, Mel / Honey, Calcium Pantetheine Sulfonate, Cetearyl Ethylhexanoate, Caffeine,?˜Cholesterol, Ammonium Polyacryldimethyltauramide / Ammonium Polyacryloyldimethyl Taurate, Disodium Edta, Isopropyl?˜Myristate, Hydrogenated Polyisobutene, Hydroxypalmitoyl Sphinganine, Caprylyl Glycol, Biosaccharide Gum-1, Pentylene?˜Glycol, Phenoxyethanol, Linalool, Geraniol, Eugenol, Coumarin, Limonene, Citral, Citronellol, Benzyl Alcohol, Parfum?˜/ Fragrance.",40,1,0,1,0,1,0,1,1,0
Serum,https://www.lookfantastic.com/green-people-age-defy-line-eraser-lip-eye-serum-10ml/11199039.html,Green People Age Defy+ Line Eraser Lip & Eye Serum (10ml),47,4.2,"Aqua (spring water), simmondsia chinensis (jojoba) seed oil, glycerin (vegetable derived), hamamelis virginiana (witch hazel) water, propanediol (from corn starch), hibiscus sabdariffa (hibiscus) flower extract, baicalin (baical scullcap extract), punica granatum (pomegranate) seed oil, aloe barbadensis (aloe vera) leaf juice powder, vaccinium macrocarpon (cranberry) seed oil, rosmarinus officinalis (rosemary) leaf extract, eryngium maritimum (sea holly) callus culture filtrate, argania spinosa (argan) kernel extract, sodium cocoyl glutamate, sclerotium gum (natural gum), xanthan gum (corn starch gum), tocopherol (vitamin e), hydrolysed jojoba esters (from jojoba oil), lavandula angustifolia (lavender) herb oil, cinnamomum camphora (ho wood) bark oil, pelargonium graveolens (rose geranium) oil, cymbopogon martini (palmarosa) oil, cananga odorata (ylang ylang) flower oil, citrus limon (lemon) peel oil, chamomilla recutita (chamomile) oil, benzyl alcohol, salicylic acid, sorbic acid, citral, limonene, geraniol, linalool, farnesol, citronellol, benzyl salicylate, benzyl benzoate.",35,1,0,1,0,1,0,0,1,0
Serum,https://www.lookfantastic.com/the-organic-pharmacy-stabilised-vitamin-c-serum-30ml/12100163.html,The Organic Pharmacy Stabilised Vitamin C Serum 30ml,48,4.1,"Hamamelis Virginiana Water, Glycerin, Sodium Lactate, Water, Citrus Grandis Peel Oil, Algin, Ascorbyl Glucoside, Dehydroacetic Acid, Benzyl Alcohol, Chondrus Crispus (Carrageenan), Xanthan Gum, Sorbic Acid, Limonene, Citral, Linalool, Grapefruit Oil, Witch Hazel.",25,1,1,0,1,0,1,1,0,1
Serum,https://www.lookfantastic.com/erno-laszlo-aha-resurfacing-sleep-serum/12371670.html,Erno Laszlo AHA Resurfacing Sleep Serum,26,4.4,"Water (Aqua), Glycolic Acid, Lactic Acid, Sodium Hydroxide, Glycerin, Ananas Sativus (Pineapple) Fruit Extract, Chlorphenesin, Citric Acid, Hexanoyl Dipeptide-3 Norleucine Acetate, Lecithin, Lycium Chinese Fruit Extract, Malic Acid, Phenoxyethanol, Phytic Acid, Pleiogynium Timorienese Fruit Extract, Podocarpus Elatus Fruit Extract, Pullulan, Salicylic Acid, Salix Alba (Willow) Bark Extract, Sclerotium Gum, Sea Salt, Sodium Hyaluronate, Sodium Carrageenan, Terminalia Ferdinandiana Fruit Extract, Xanthan Gum, Ethylhexylglycerin.",15,1,0,0,0,0,1,0,0,1
Oil,https://www.lookfantastic.com/dhc-deep-cleansing-oil/11207442.html,DHC Deep Cleansing Oil 30ml,25,4.5,"Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate, Pentylene Glycol, Phenoxyethanol, Tocopherol, Stearyl Glycyrrhetinate, Rosmarinus Officinalis (Rosemary) Leaf Oil.",15,0,1,1,1,1,0,0,1,0
Oil,https://www.lookfantastic.com/dhc-deep-cleansing-oil/11207442.html,DHC Deep Cleansing Oil 70ml,57,4.8,"Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate, Pentylene Glycol, Phenoxyethanol, Tocopherol, Stearyl Glycyrrhetinate, Rosmarinus Officinalis (Rosemary) Leaf Oil.",20,1,1,0,0,0,1,0,0,1
Oil,https://www.lookfantastic.com/dhc-deep-cleansing-oil/11207442.html,DHC Deep Cleansing Oil 200ml,68,5,"Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate, Pentylene Glycol, Phenoxyethanol, Tocopherol, Stearyl Glycyrrhetinate, Rosmarinus Officinalis (Rosemary) Leaf Oil.",15,1,0,1,0,0,0,1,0,0
Oil,https://www.lookfantastic.com/pai-skincare-rosehip-bioregenerate-oil-30ml/10528440.html,Pai Skincare Rosehip BioRegenerate Oil 30ml,89,4.2,"Rosa Canina Seed Extract, Rosa Canina Fruit Extract, Tocopherol, Rosmarinus Officinalis Leaf Extract.",15,0,1,0,1,1,0,1,1,0
Oil,https://www.lookfantastic.com/clinique-take-the-day-off-cleansing-oil-200ml/11144732.html,Clinique Take The Day Off Cleansing Oil 200ml,92,4.4,"Cetyl Ethylhexanoate,?˜Triethylhexanoin,?˜Peg-20 Glyceryl Triisostearate,?˜Polybutene,?˜Peg-8 Diisostearate,?˜Peg-12 Diisostearate,?˜Ppg-15 Stearyl Ether, Water\Aqua\Eau,?˜Tocopheryl Acetate,?˜Glycerin,?˜Caprylyl Glycol,?˜Glyceryl Laurate,?˜Bht.",20,0,1,0,1,0,1,0,0,1
Oil,https://www.lookfantastic.com/the-ordinary-b-oil-30ml/11919043.html,"The Ordinary ""B"" Oil 30ml",94,4.7,"Caprylic/Capric Triglyceride, Squalane, Crambe Abyssinica Seed Oil, Bisabolol, Simmondsia Chinensis Seed Oil, Ethylhexyl Stearate, Isochrysis Galbana Extract, Adansonia Digitata Seed Oil, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Rosa Canina Seed Oil, Sclerocarya Birrea Seed Oil, Oenocarpus Bataua Fruit Oil, Plukenetia Volubilis Seed Oil, Bertholletia Excelsa Seed Oil, Solanum Lycopersicum (Tomato) Fruit Extract, Hydroxymethoxyphenyl Decanone, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol.",35,1,0,1,0,1,0,1,1,0
Oil,https://www.lookfantastic.com/the-ordinary-100-cold-pressed-virgin-marula-oil-30ml/11416763.html,The Ordinary 100% Cold Pressed Virgin Marula Oil 30ml,25,4.3,Sclerocarya Birrea Seed Oil.,40,1,0,1,0,1,0,0,1,0
Oil,https://www.lookfantastic.com/caudalie-make-up-removing-cleansing-oil-150ml/11163390.html,Caudalie Make-Up Removing Cleansing Oil 150ml,23,3.9,"Helianthus Annuus (Sunflower) Seed Oil, Polyglyceryl-4 Oleate, Caprylic/Capric Triglyceride, Ricinus Communis (Castor) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape) Seed Oil, Tocopherol, Parfum (Fragrance).",50,1,1,0,1,0,1,1,0,1
Oil,https://www.lookfantastic.com/nuxe-huile-prodigieuse-multi-usage-dry-oil-50ml/11401781.html,NUXE Huile Prodigieuse Multi Usage Dry Oil 50ml,36,4.1,"Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Camellia Oleifera Seed Oil, Parfum/Fragrance, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol.",20,1,0,0,0,0,1,0,0,1
Oil,https://www.lookfantastic.com/nuxe-huile-prodigieuse-multi-usage-dry-oil-100ml/11401780.html,NUXE Huile Prodigieuse Multi Usage Dry Oil 100ml,40,4,"Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Camellia Oleifera Seed Oil, Parfum/Fragrance, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol.",20,0,1,1,1,1,0,0,1,0
Oil,https://www.lookfantastic.com/face-by-skinny-tan-moisturising-oil-drops-30ml/11781508.html,Face by Skinny Tan Moisturising Oil Drops 30ml,32,4.4,"Aqua (water),?˜Dihydroxyacetone,?˜Peg-40 Hydrogenated Castor Oil,?˜Glycerin,?˜Caramel,?˜Xanthan Gum,?˜Sodium Metabisulfite,?˜Ethylhexylglycerin,?˜Parfum (fragrance),?˜Aloe Barbadensis (aloe Vera) Leaf Juice,?˜Paullinia Cupana (guarana) Seed Extract,?˜Citric Acid,?˜Phenoxyethanol,?˜Sodium Benzoate,?˜Potassium Sorbate.",20,1,1,0,0,0,1,0,0,1
Oil,https://www.lookfantastic.com/the-ordinary-100-organic-virgin-chia-seed-oil/11841279.html,The Ordinary 100% Organic Virgin Chia Seed Oil,61,4.5,Salvia Hispanica Seed Oil.,20,1,0,1,0,0,0,1,0,0
Oil,https://www.lookfantastic.com/mama-mio-the-tummy-rub-oil-120ml/12078034.html,Mama Mio The Tummy Rub Oil 120ml,42,4.4,"Prunus Amygdalus Dulcis (Sweet Almond) Oil, Fragrance (Parfum), Argania Spinosa Kernel Oil, Cocos Nucifera (Coconut) Oil, Persea Gratissima (Avocado) Oil, Limonene, Olea Europaea (Olive) Fruit Oil, Rosa Canina (Rosehip) Fruit Oil, Plukenetia Volubilis (Sacha Inchi) Seed Oil, Tocopherol, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Linalool, Citral, Evernia Furfuracea (Treemoss) Extract, Citronellol, Benzyl Benzoate.",15,0,1,0,1,1,0,1,1,0
Oil,https://www.lookfantastic.com/nuxe-huile-prodigieuse-golden-shimmer-multi-usage-dry-oil-50ml/11401783.html,NUXE Huile Prodigieuse Golden Shimmer Multi Usage Dry Oil 50ml,56,4.2,"Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Mica, Camellia Oleifera Seed Oil, Parfum/Fragrance, Silica, Camellia Japonica Seed Oil, Tocopherol, Ci 77891/Titanium Dioxide, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Ci 77491/Iron Oxides, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol.",15,0,1,0,1,0,1,0,0,1
Oil,https://www.lookfantastic.com/jason-vitamin-e-5-000iu-oil-all-over-body-nourishment-118ml/10546524.html,"JASON Vitamin E 5,000iu Oil - All Over Body Nourishment 118ml",49,4.1,"Helianthus Annuus (Sunflower) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl Acetate, Tocopherol, Oryza Sativa (Rice) Bran Oil, Prunus Amygdalus Dulcis (Sweet Almond) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Persea Gratissima (Avocado) Oil, Triticum Vulgare (Wheat) Germ Oil, Lecithin.",15,1,0,1,0,1,0,1,1,0
Oil,https://www.lookfantastic.com/elizabeth-arden-eight-hour-all-over-miracle-oil-100ml/11189707.html,Elizabeth Arden Eight Hour All-Over Miracle Oil (100ml),25,4.4,"Oryza Sativa (Rice) Bran Oil, Vitis Vinifera (Grape) Seed Oil, Camellia Japonica Seed Oil, Isopropyl Myristate, Isopropyl Palmitate, Ethylhexyl Palmitate, Isononyl Isononanoate, Prunus Armeniaca (Apricot) Kernel Oil, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Boswellia Serrata Resin Extract, Diethylhexyl Syringylidenemalonate, Helianthus Annuus (Sunflower) Seed Oil, Parfum/Fragrance, Ricinus Communis (Castor) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopheryl Acetate, Zingiber Officinale (Ginger) Root Extract, Butylphenyl Methylpropional, Linalool, Benzophenone-3, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Beta-Carotene (CI 75130).",25,1,0,1,0,1,0,0,1,0
